-3.949486076469524676e+01,-1.087261320654893781e+00,1.459451212938291054e+00,3.477323619091500717e+01,5.000057851070887488e-02,4.994901426759417173e-01,-8.614876867621696022e+00,4.210259761630342723e+01,-2.579986488995267280e-03
-3.948930494115184331e+01,-1.037570369002101645e+00,1.456871226449295786e+00,2.377989862180462666e+01,4.998327304649938241e-02,5.494907211866505437e-01,-8.614876800354430486e+00,4.210259806343256628e+01,-1.945314798507569165e-03
-3.948362290152225995e+01,-9.879111099451165501e-01,1.454925911650788217e+00,2.290276818479429721e+01,4.997661967681688022e-02,5.994739942331499538e-01,-8.614876731559000689e+00,4.210259851027652900e+01,-2.256654367207344691e-03
-3.947784503901799269e+01,-9.382696069541415218e-01,1.452669257283580873e+00,2.108115516620949847e+01,4.998512502927715540e-02,6.494506139099668340e-01,-8.614876661603393160e+00,4.210259895696071908e+01,-3.027430856928914338e-03
-3.947195416522876599e+01,-8.886328229105325827e-01,1.449641826426651958e+00,1.805904825824192272e+01,4.994863949695406424e-02,6.994357389392440449e-01,-8.614876590279498814e+00,4.210259940360244713e+01,-2.755399833917371311e-03
-3.946591745631366877e+01,-8.390503186063824614e-01,1.446886426592734587e+00,1.884218719957391031e+01,4.996445806319612520e-02,7.493843784361980953e-01,-8.614876517189902216e+00,4.210259984975575520e+01,-2.061083133173768900e-03
-3.945974219579825615e+01,-7.894689387635859257e-01,1.444825343459560818e+00,2.364999085842933724e+01,5.000627886617643736e-02,7.993488364993941442e-01,-8.614876442422788827e+00,4.210260029589894515e+01,-1.579180936504220867e-03
-3.945345950284045955e+01,-7.398589025285673415e-01,1.443246162523056597e+00,3.404946466073538858e+01,4.998971945047699095e-02,8.493551153655706232e-01,-8.614876366354934589e+00,4.210260074229999105e+01,-6.585999003936304774e-04
-3.944710058095939331e+01,-6.902752745527133138e-01,1.442587562622662967e+00,8.149287765460645971e+01,4.990964893903548916e-02,8.993448348160476558e-01,-8.614876289364136852e+00,4.210260118846341015e+01,4.467034036228501037e-04
-3.944071924232793691e+01,-6.407752586487921453e-01,1.443034266026285817e+00,1.436090545469395465e+02,4.999470389817729093e-02,9.492544837550831449e-01,-8.614876212101927777e+00,4.210260163387447108e+01,1.155154262101332208e-03
-3.943434917890041191e+01,-5.911880353972757129e-01,1.444189420288387149e+00,4.102643660485095722e+01,5.001394240058405077e-02,9.992491876532604289e-01,-8.614876134976233502e+00,4.210260208007024119e+01,2.120105001853334059e-03
-3.942803397137716104e+01,-5.415744023072951441e-01,1.446309525290240483e+00,2.801180664823694499e+01,5.000713085865272911e-02,1.049263130053844417e+00,-8.614876058514708390e+00,4.210260252650365231e+01,1.748441221685492764e-03
-3.942182480983838389e+01,-4.919542506579925312e-01,1.448057966511925976e+00,2.278931948164210652e+01,4.997928262204854449e-02,1.099270260912497132e+00,-8.614875983337137555e+00,4.210260297299571874e+01,3.157922389545930741e-03
-3.941570582513620025e+01,-4.423509572428467318e-01,1.451215888901471907e+00,1.467567286833133622e+01,4.997716272435596269e-02,1.149249543534545781e+00,-8.614875909251384911e+00,4.210260341933609141e+01,5.553965371266400552e-03
-3.940974376692979320e+01,-3.927306926736188752e-01,1.456769854272738307e+00,9.555049568842608920e+00,4.999165891094541764e-02,1.199226706258901709e+00,-8.614875837065623543e+00,4.210260386582917391e+01,6.663077639988967960e-03
-3.940405573912246240e+01,-3.430636784656826421e-01,1.463432931912727275e+00,7.132025871818872709e+00,4.996595142493992503e-02,1.249218365169847189e+00,-8.614875768197691741e+00,4.210260431274291903e+01,9.146808363895031491e-03
-3.939870152504587963e+01,-2.933854267510582758e-01,1.472579740276622307e+00,6.126455732707519530e+00,4.999539146075317880e-02,1.299184316594787170e+00,-8.614875703371417615e+00,4.210260475975778149e+01,7.686468212797059607e-03
-3.939379903920442416e+01,-2.436309817246259113e-01,1.480266208489419366e+00,6.494831808618880764e+00,4.992743535338704797e-02,1.349179708055540328e+00,-8.614875644014453826e+00,4.210260520745824664e+01,6.256380593075760999e-03
-3.938928527405485625e+01,-1.939080018748503276e-01,1.486522589082495127e+00,8.160073055753304772e+00,4.992555968838987418e-02,1.399107143408927278e+00,-8.614875589363935049e+00,4.210260565487558182e+01,4.250490505261161900e-03
-3.938508283898356410e+01,-1.441596245176886837e-01,1.490773079587756289e+00,1.115815769054153783e+01,4.998712315229510844e-02,1.449032703097317132e+00,-8.614875538482852591e+00,4.210260610252144886e+01,3.153726225006536765e-03
-3.938108697499113475e+01,-9.433246774553556702e-02,1.493926805812762826e+00,1.565821804627261926e+01,4.997777533255123167e-02,1.499019826249612164e+00,-8.614875490102834377e+00,4.210260655087618886e+01,2.223896187520724155e-03
-3.937724898967562126e+01,-4.450227713874710389e-02,1.496150702000283550e+00,2.132486840113135074e+01,4.989259479814227294e-02,1.548997601582163375e+00,-8.614875443634335994e+00,4.210260699925822792e+01,1.759375835619580997e-03
-3.937352818338155913e+01,5.251382186107396606e-03,1.497910077835903131e+00,3.235604304534022901e+01,4.995675948026173652e-02,1.598890196380305717e+00,-8.614875398584585398e+00,4.210260744695162316e+01,4.255714846150837616e-04
-3.936989024560366346e+01,5.507550512362513473e-02,1.498335649320518215e+00,1.054031364835983595e+02,4.993977383512101381e-02,1.648846955860567398e+00,-8.614875354538167329e+00,4.210260789527906411e+01,-7.124265643432270423e-04
-3.936627474159511308e+01,1.048842306791660378e-01,1.497623222756174988e+00,6.840938008704488027e+01,4.998620309268318046e-02,1.698786729695688447e+00,-8.614875310763366656e+00,4.210260834346795633e+01,-1.923823343659369911e-03
-3.936262035910592516e+01,1.547366728284297610e-01,1.495699399412515618e+00,2.437679269214826405e+01,4.992572708170116974e-02,1.748772932788371648e+00,-8.614875266517843855e+00,4.210260879205021922e+01,-3.640333617311419800e-03
-3.935887461344164251e+01,2.045216867789652893e-01,1.492059065795204198e+00,1.535910006818010132e+01,4.992823632920845994e-02,1.798698659870072714e+00,-8.614875221166139241e+00,4.210260924002574967e+01,-3.786849428722760535e-03
-3.935494746156986423e+01,2.542952365933122683e-01,1.488272216366481437e+00,1.343347487197561385e+01,4.998749668519863326e-02,1.848626896199281111e+00,-8.614875173618054660e+00,4.210260968789812352e+01,-3.667892590222932014e-03
-3.935082696850873418e+01,3.041126167109571843e-01,1.484604323776258505e+00,1.374758086986487804e+01,4.993340612602584216e-02,1.898614392884479640e+00,-8.614875123729087036e+00,4.210261013616489123e+01,-3.420201877829320836e-03
-3.934652843517847032e+01,3.538606584669423682e-01,1.481184121898429185e+00,1.458710158323332351e+01,4.993480359841304811e-02,1.948547799010505566e+00,-8.614875071684492625e+00,4.210261058380773846e+01,-3.172898832800585822e-03
-3.934205965391268478e+01,4.035950992943071469e-01,1.478011223065628599e+00,1.588367761557061719e+01,4.999275103100032230e-02,1.998482602608918857e+00,-8.614875017578617289e+00,4.210261103132820182e+01,-2.821634624592839202e-03
-3.933742772410946742e+01,4.533728089839428321e-01,1.475189588441035760e+00,1.941546366844741911e+01,4.993924485109131617e-02,2.048475353639919394e+00,-8.614874961497417161e+00,4.210261147923800706e+01,-1.482218823018133236e-03
-3.933266046618391698e+01,5.030839890963534344e-01,1.473707369618017626e+00,2.566332354051239051e+01,4.994075194506414350e-02,2.098414598491010530e+00,-8.614874903777728576e+00,4.210261192654916584e+01,-1.992592814600957496e-03
-3.932781938458282411e+01,5.527895484812953564e-01,1.471714776803416669e+00,2.838453447569615307e+01,4.996647054001924354e-02,2.148355350436074840e+00,-8.614874845164218087e+00,4.210261237380974819e+01,-1.569632598548809099e-03
-3.932287672564648062e+01,6.025109553486155400e-01,1.470145144204867860e+00,3.503797664385383115e+01,5.001646072037408547e-02,2.198321820976094187e+00,-8.614874785320857598e+00,4.210261282121292936e+01,-5.770016989103954330e-04
-3.931785100541029720e+01,6.522742799873526565e-01,1.469568142505957464e+00,6.463472640968156213e+01,5.003101726858427689e-02,2.248338281696468322e+00,-8.614874724471830447e+00,4.210261326899329504e+01,-3.749062847104855933e-04
-3.931279510147180645e+01,7.020491785236041560e-01,1.469193236221246979e+00,9.978181233942130746e+01,4.997599407008401773e-02,2.298369298965052820e+00,-8.614874663257353404e+00,4.210261371687780496e+01,-6.778319140685606925e-04
-3.930772611788009385e+01,7.517674386363637495e-01,1.468515404307178418e+00,7.591827892193731486e+01,4.998442869877606221e-02,2.348345293035136727e+00,-8.614874601884514149e+00,4.210261416425267100e+01,-9.027118315976245810e-04
-3.930262257363381906e+01,8.014906419570403395e-01,1.467612692475580793e+00,5.557331137521521214e+01,4.995451077122132350e-02,2.398329721733912123e+00,-8.614874540093230948e+00,4.210261461167201702e+01,-1.113816371711262576e-03
-3.929747722731463710e+01,8.511794591863500736e-01,1.466498876103869531e+00,5.392853976640773084e+01,4.995137591538015287e-02,2.448284232505133495e+00,-8.614874477795828156e+00,4.210261505878195010e+01,-5.733634590303626766e-04
-3.929227686634542493e+01,9.008593968033551391e-01,1.465925512644839168e+00,3.433559841850317440e+01,4.997472250177018710e-02,2.498235608420513731e+00,-8.614874414832334182e+00,4.210261550581198264e+01,-3.558539289534312644e-03
-3.928704557768153194e+01,9.505595628799786700e-01,1.462366973355304856e+00,1.440076141578687086e+01,4.998539899794905011e-02,2.548210330922283884e+00,-8.614874351494382410e+00,4.210261595302403492e+01,-6.192617430478053464e-03
-3.928163630714110610e+01,1.000251412364624004e+00,1.456174355924826802e+00,9.278871769392587510e+00,4.998602701943236082e-02,2.598195729920232733e+00,-8.614874286001510839e+00,4.210261640016125284e+01,-5.610251127104115554e-03
-3.927591934784505412e+01,1.049909435619629905e+00,1.450564104797722687e+00,9.592240640287162279e+00,4.996037159060653238e-02,2.648181756939665288e+00,-8.614874216783290350e+00,4.210261684699409557e+01,-3.425337816558515769e-03
-3.926992696318253451e+01,1.099509133759113411e+00,1.447138766981164171e+00,1.440496983945490861e+01,4.996005820334759040e-02,2.698142128530272021e+00,-8.614874144230350694e+00,4.210261729330211722e+01,-1.406792379395671588e-03
-3.926376475693864165e+01,1.149087704027825341e+00,1.445731974601768499e+00,3.452251588218087619e+01,4.998549514048018089e-02,2.748102186733619501e+00,-8.614874069621292207e+00,4.210261773942002606e+01,4.477387928538689721e-04
-3.925752963709312127e+01,1.198682794560568254e+00,1.446179713394622368e+00,1.397320382733832673e+02,4.997600411795726644e-02,2.798087681874099619e+00,-8.614873994129430557e+00,4.210261818568658754e+01,-9.203404855999686163e-04
-3.925131790319807834e+01,1.248271254403713781e+00,1.445259372909022400e+00,3.909295603805375663e+02,4.995165665478634026e-02,2.848063685992056726e+00,-8.614873918920714857e+00,4.210261863189348475e+01,8.814428743952884560e-04
-3.924506358215752044e+01,1.297829820473358042e+00,1.446140815783417688e+00,8.382177059812654818e+01,4.999629449826444721e-02,2.898015342646842907e+00,-8.614873843196374281e+00,4.210261907783139179e+01,1.543371012219907357e-03
-3.923884739663221666e+01,1.347438171595645828e+00,1.447684186795637595e+00,2.725763062961894079e+01,4.994569475958665628e-02,2.948011637145107500e+00,-8.614873767933760362e+00,4.210261952421727472e+01,3.366405573712150101e-03
-3.923271399628890066e+01,1.397005840748495986e+00,1.451050592369349745e+00,1.567107966225403537e+01,4.996128993115342420e-02,2.997957331904694378e+00,-8.614873693673470001e+00,4.210261997023709313e+01,4.473063457702819434e-03
-3.922674563226649269e+01,1.446609360003492384e+00,1.455523655827052565e+00,1.132062333017514000e+01,4.994124831210773607e-02,3.047918621835847830e+00,-8.614873621411360816e+00,4.210262041657949794e+01,5.338297984065265567e-03
-3.922100151203983387e+01,1.496219171188310382e+00,1.460861953811117830e+00,9.587822431191703743e+00,4.994774384061650974e-02,3.097859870147955608e+00,-8.614873551864288714e+00,4.210262086297851880e+01,5.678228862709300273e-03
-3.921552159171212537e+01,1.545865395495600980e+00,1.466540182673827131e+00,9.001285245412853797e+00,4.998257224273327387e-02,3.147807613988572228e+00,-8.614873485516023166e+00,4.210262130970519223e+01,5.509365828310519575e-03
-3.921032003633509078e+01,1.595576574818361903e+00,1.472049548502137650e+00,9.669735448383541154e+00,4.998536342080198147e-02,3.197790186231305398e+00,-8.614873422538067871e+00,4.210262175701634391e+01,3.988807831444285412e-03
-3.920539216041456143e+01,1.645318434405851349e+00,1.476038356333581936e+00,1.252211754090793150e+01,4.996025893179743133e-02,3.247775549652107241e+00,-8.614873362873693097e+00,4.210262220460356275e+01,2.471513455735596665e-03
-3.920066510918166358e+01,1.695054562714896518e+00,1.478509869789317532e+00,2.332373152262924521e+01,5.000770420005733186e-02,3.297735808583904582e+00,-8.614873305640807999e+00,4.210262265213921040e+01,-3.593417540141974342e-04
-3.919605662342812735e+01,1.744849465450215575e+00,1.478150528035303335e+00,6.382883456654779764e+01,4.996027518259014977e-02,3.347743512783961872e+00,-8.614873249843457259e+00,4.210262310020372212e+01,1.381156595491095374e-03
-3.919143463240079228e+01,1.794595483333694119e+00,1.479531684630794430e+00,3.998847783440258752e+01,4.996237481988403950e-02,3.397703787966551925e+00,-8.614873193882591096e+00,4.210262354782835814e+01,2.593653544782359432e-03
-3.918688116144400624e+01,1.844349928360126567e+00,1.482125338175576790e+00,2.003085484035268138e+01,4.997111012383744638e-02,3.447666162786435784e+00,-8.614873138751333315e+00,4.210262399552882329e+01,3.411937149726318452e-03
-3.918245597789750434e+01,1.894124717135052149e+00,1.485537275325303108e+00,1.500512182129348382e+01,4.994451563980319836e-02,3.497637272910273154e+00,-8.614873085173318401e+00,4.210262444341234556e+01,3.900623575359585260e-03
-3.917820291290435364e+01,1.943887816723588458e+00,1.489437898900662693e+00,1.773263464504239550e+01,4.994888394501581508e-02,3.547581788550076443e+00,-8.614873033679232961e+00,4.210262489119068618e+01,4.855306552808968945e-05
-3.917414363188678550e+01,1.993671481162569536e+00,1.489486451966190783e+00,1.786040574384567776e+02,5.000280841892693062e-02,3.597530672495092841e+00,-8.614872984531391609e+00,4.210262533915407346e+01,-2.875932279035486872e-03
-3.917008238826100808e+01,2.043509088950183017e+00,1.486610519687155296e+00,1.942328265526133180e+01,4.997718131322687052e-02,3.647533480914019854e+00,-8.614872935359787931e+00,4.210262578760285379e+01,-4.589555481213647425e-03
-3.916587998693419337e+01,2.093309274442844981e+00,1.482020964205941649e+00,1.122394742890783270e+01,5.001613817264623923e-02,3.697510662227246669e+00,-8.614872884479114035e+00,4.210262623571490082e+01,-5.762861819268216834e-03
-3.916144561608668795e+01,2.143128451803496315e+00,1.476258102386673432e+00,8.908266546695600141e+00,4.999251729732801658e-02,3.747526800399892721e+00,-8.614872830789863656e+00,4.210262668399784047e+01,-6.360286960513716892e-03
-3.915672644917778911e+01,2.192897731981228393e+00,1.469897815426159715e+00,8.170411374446949537e+00,4.990430333770382032e-02,3.797519317697220842e+00,-8.614872773652438198e+00,4.210262713183179528e+01,-5.952317150432762105e-03
-3.915169971851454989e+01,2.242548225135484241e+00,1.463945498275726953e+00,8.360321260963289092e+00,4.997823166779648274e-02,3.847423621034924857e+00,-8.614872712791177278e+00,4.210262757859688065e+01,-5.612592881143685375e-03
-3.914636965888227849e+01,2.292241424921333870e+00,1.458332905394583268e+00,1.030353958317776808e+01,4.998413006734470088e-02,3.897401852702721214e+00,-8.614872648257353660e+00,4.210262802574624885e+01,-2.242814595305286929e-03
-3.914076011500965535e+01,2.341909787851174318e+00,1.456090090799277981e+00,2.147303642264416368e+01,4.994793691891741966e-02,3.947385982770065915e+00,-8.614872580339667962e+00,4.210262847267213004e+01,7.919293776927904815e-04
-3.913504333089145604e+01,2.391529489400075814e+00,1.456882020176970771e+00,5.994586036509059568e+02,4.993310149341379650e-02,3.997333919688982995e+00,-8.614872511123568444e+00,4.210262891916014638e+01,9.933446138097323797e-04
-3.912936753017577729e+01,2.441138963404417606e+00,1.457875364790780504e+00,4.276925794570653494e+01,4.995708674324410986e-02,4.047267021182396896e+00,-8.614872442403676445e+00,4.210262936555613322e+01,1.891916532268167472e-03
-3.912373830887083415e+01,2.490777883450808527e+00,1.459767281323048671e+00,2.750107129453337507e+01,4.995584288609605100e-02,4.097224107925640624e+00,-8.614872374247745768e+00,4.210262981221708145e+01,2.494435970965103166e-03
-3.911820314809851595e+01,2.540426128472006440e+00,1.462261717294013774e+00,2.027950186338915728e+01,4.988977066473315042e-02,4.147179950811736404e+00,-8.614872307230655224e+00,4.210263025896193767e+01,2.967035184145094817e-03
-3.911279900583851799e+01,2.590022342676453260e+00,1.465228752478158869e+00,1.688353550178446838e+01,4.988697627503808907e-02,4.197069721476469617e+00,-8.614872241799874431e+00,4.210263070523861018e+01,3.379651320958299010e-03
-3.910754233531159230e+01,2.639631593999543835e+00,1.468608403799117168e+00,1.705159541190674943e+01,4.994870510826035503e-02,4.246956697751508081e+00,-8.614872178154611149e+00,4.210263115163259329e+01,1.986242933172288616e-03
-3.910244705948951349e+01,2.689319734498951675e+00,1.470594646732289457e+00,2.500457605462061750e+01,4.991604383115034321e-02,4.296905402859768408e+00,-8.614872116463438090e+00,4.210263159873643701e+01,6.386879941142620254e-04
-3.909745375361234920e+01,2.738985399984983360e+00,1.471233334726403719e+00,4.583318505127662945e+01,4.995915436047500269e-02,4.346821446690919188e+00,-8.614872056006868561e+00,4.210263204563804607e+01,1.093293027081276847e-03
-3.909248788449023237e+01,2.788697141538420965e+00,1.472326627753484996e+00,5.893773382513763437e+01,4.996524699240078443e-02,4.396780601051394122e+00,-8.614871995882490197e+00,4.210263249295425680e+01,5.671824033153249900e-04
-3.908757576885494700e+01,2.838420345648747567e+00,1.472893810156800320e+00,7.477029575300598196e+01,4.993908053964812160e-02,4.446745848043795135e+00,-8.614871936408933450e+00,4.210263294037360993e+01,4.446343373645245123e-04
-3.908269441380582521e+01,2.888120286675170068e+00,1.473338444494164845e+00,1.263904796230926877e+02,4.993950234961602730e-02,4.496684928583443153e+00,-8.614871877307811232e+00,4.210263338758363716e+01,1.234245867400840524e-04
-3.907783511649518005e+01,2.937822813015126489e+00,1.473461869080904929e+00,5.782633162120039287e+02,4.996678990121630748e-02,4.546624430933059458e+00,-8.614871818473753606e+00,4.210263383481692756e+01,-3.457659781773703145e-04
-3.907297930190813418e+01,2.987553097125802193e+00,1.473116103102727559e+00,3.962917385109050770e+02,4.995944668156463569e-02,4.596591220834275404e+00,-8.614871759681863139e+00,4.210263428229998794e+01,6.380339427591863455e-05
-3.906810700871859154e+01,3.037274391073196966e+00,1.473179906497003477e+00,6.293033318989715781e+02,4.997494266883509284e-02,4.646550667515840338e+00,-8.614871700690457601e+00,4.210263472970215304e+01,-9.938026965206070429e-05
-3.906323637766468693e+01,3.087011418003745344e+00,1.473080526227351417e+00,1.638096367523274068e+02,5.001630704240661585e-02,4.696525610184675514e+00,-8.614871641719176409e+00,4.210263517724588667e+01,-1.085159502212773575e-03
-3.905835676823209468e+01,3.136789127693381030e+00,1.471995366725138643e+00,3.818976698520319957e+01,5.002628619855073455e-02,4.746541917227082408e+00,-8.614871582639189285e+00,4.210263562515569191e+01,-2.970981377595105499e-03
-3.905342216058156879e+01,3.186571443410457505e+00,1.469024385347543538e+00,1.456270810048233777e+01,5.000927613958883883e-02,4.796568203425632504e+00,-8.614871522893309930e+00,4.210263607310694312e+01,-6.725831660052472571e-03
-3.904834140075377746e+01,3.236321956770401354e+00,1.462298553687491065e+00,9.833714353182509527e+00,4.993117140061310161e-02,4.846577479565221225e+00,-8.614871461377889617e+00,4.210263652077203034e+01,-3.893839783915442609e-03
-3.904293460236318225e+01,3.285959527305237771e+00,1.458404713903575622e+00,1.140330723887430864e+01,4.998666508092005495e-02,4.896508650965833986e+00,-8.614871395914949659e+00,4.210263696742083539e+01,-3.002855985124508464e-03
-3.903732834080129521e+01,3.335630811939438445e+00,1.455401857918451114e+00,2.098271158147281312e+01,4.995202324522548393e-02,4.946495316046753743e+00,-8.614871328037004616e+00,4.210263741437300666e+01,3.693783207168177540e-04
-3.903157693763591141e+01,3.385250626408264907e+00,1.455771236239167932e+00,3.730541081491225555e+02,4.995904932999548076e-02,4.996447339291979262e+00,-8.614871258401754162e+00,4.210263786086203908e+01,2.799386991306995753e-03
-3.902584305695113187e+01,3.434879541591347785e+00,1.458570623230474927e+00,2.644931045815595283e+01,4.999081947464272674e-02,5.046406388621974770e+00,-8.614871188978657557e+00,4.210263830743296154e+01,1.592479095203103157e-03
-3.902024457114405465e+01,3.484555883932690445e+00,1.460163102325678031e+00,2.319703397423442937e+01,4.994177086391787812e-02,5.096397208096617781e+00,-8.614871121194857650e+00,4.210263875443064308e+01,2.631929555779066732e-03
-3.901473061628222183e+01,3.534192330006173055e+00,1.462795031881457097e+00,2.047561511950474156e+01,4.996973701223229175e-02,5.146338978960535826e+00,-8.614871054434518172e+00,4.210263920106933000e+01,2.899066469497446619e-03
-3.900934430548485210e+01,3.583870919690923529e+00,1.465694098350954544e+00,1.779848739321226248e+01,4.997503675043798305e-02,5.196308715972769221e+00,-8.614870989219632236e+00,4.210263964808723358e+01,2.804246141370869694e-03
-3.900410148266483645e+01,3.633570186356394061e+00,1.468498344492325414e+00,1.987584817233279821e+01,4.995943771475343936e-02,5.246283752723207350e+00,-8.614870925742030394e+00,4.210264009529119278e+01,1.553012120559138509e-03
-3.899899964222127835e+01,3.683268442270085874e+00,1.470051356612884552e+00,2.840506841103182722e+01,4.988410221413352996e-02,5.296243190437960990e+00,-8.614870863971376025e+00,4.210264054248605703e+01,1.113910661026729088e-03
-3.899398256673357821e+01,3.732899607955175725e+00,1.471165267273911281e+00,4.633393047534021036e+01,4.997417550238878597e-02,5.346127292652094631e+00,-8.614870803227015372e+00,4.210264098907722996e+01,5.267650095026610302e-04
-3.898901181977376496e+01,3.782625958030413127e+00,1.471692032283413942e+00,5.388172321120076447e+01,4.999809196773395692e-02,5.396101468154482994e+00,-8.614870743043578472e+00,4.210264143652489111e+01,1.547586442716131216e-03
-3.898406490125724844e+01,3.832378718733764345e+00,1.473239618726130074e+00,3.912196855271928797e+01,4.994721160333634447e-02,5.446099560122217298e+00,-8.614870683148645014e+00,4.210264188421020037e+01,1.488369862411742517e-03
-3.897919994118299769e+01,3.882088437204345155e+00,1.474727988588541816e+00,3.425499049440725230e+01,4.995218565892728391e-02,5.496046771725553448e+00,-8.614870624246025343e+00,4.210264233150820701e+01,1.303568401629817686e-03
-3.897440849580223698e+01,3.931810292592766931e+00,1.476031556990171634e+00,4.120826158130532946e+01,5.001255812699719611e-02,5.545998957384481010e+00,-8.614870566233486571e+00,4.210264277891542406e+01,7.583095421823671245e-04
-3.896967615768986803e+01,3.981598453297863216e+00,1.476789866532354001e+00,5.140205138968480725e+01,4.996020345001072477e-02,5.596011515511477796e+00,-8.614870508936590454e+00,4.210264322691926964e+01,1.071567819023400148e-03
-3.896498649020393401e+01,4.031338064752294947e+00,1.477861434351377401e+00,5.571117435342417679e+01,4.995992683377658422e-02,5.645971718961488861e+00,-8.614870452156329961e+00,4.210264367448625933e+01,6.829289211065514564e-04
-3.896035015043754868e+01,4.081082397523043248e+00,1.478544363272483952e+00,8.512276109626550635e+01,5.001510684519832467e-02,5.695931645795265119e+00,-8.614870396021736099e+00,4.210264412209573237e+01,-8.754631713348004496e-05
-3.895574270034607167e+01,4.130884830359112136e+00,1.478456816955350472e+00,2.154455733262070396e+02,4.995885501142770940e-02,5.745946752640463728e+00,-8.614870340236924662e+00,4.210264457022800144e+01,-1.436242472593773911e-03
-3.895113607714102244e+01,4.180630847452941445e+00,1.477020574482756698e+00,3.956098828186762972e+01,4.996385862702833885e-02,5.795905607651891778e+00,-8.614870284462124772e+00,4.210264501785263036e+01,-2.086922545248448557e-03
-3.894645754283878603e+01,4.230375178644389500e+00,1.474933651937508250e+00,2.383966833146368103e+01,5.002830870159526849e-02,5.845869466278919901e+00,-8.614870227816659565e+00,4.210264546546208919e+01,-2.778073219801946436e-03
-3.894166903733565732e+01,4.280173791944245743e+00,1.472155578717706303e+00,1.818776524688674101e+01,5.002763803863451153e-02,5.895897774980515038e+00,-8.614870169839715430e+00,4.210264591355998931e+01,-3.370175559573862500e-03
-3.893674227234204466e+01,4.329958242874454299e+00,1.468785403158132441e+00,1.613917318683435553e+01,4.996248576733012398e-02,5.945925413019149453e+00,-8.614870110188791230e+00,4.210264636153045359e+01,-2.873315567017309391e-03
-3.893165438802786582e+01,4.379660993474961295e+00,1.465912087591115132e+00,1.637016465053767433e+01,4.995422738938718604e-02,5.995887898786478765e+00,-8.614870048587111029e+00,4.210264680876576193e+01,-3.079307122817231956e-03
-3.892642457781226994e+01,4.429340706831415453e+00,1.462832780468297900e+00,1.576478011930433887e+01,5.000706040895738780e-02,6.045842126175865694e+00,-8.614869985267059604e+00,4.210264725579377654e+01,-3.649547486412441089e-03
-3.892103612057265138e+01,4.479056605891192255e+00,1.459183232981885459e+00,1.545135853309114182e+01,4.999732918907914131e-02,6.095849186584823443e+00,-8.614869920026185568e+00,4.210264770314739735e+01,-2.574540440401396069e-03
-3.891546734296416332e+01,4.528742837806968957e+00,1.456608692541484062e+00,1.800516978160078452e+01,4.995864716570244668e-02,6.145846515773902397e+00,-8.614869852602078382e+00,4.210264815023406726e+01,-2.303062531734179075e-03
-3.890977507215546183e+01,4.578376137915540767e+00,1.454305630009749883e+00,3.013101234482369506e+01,4.995681582642742119e-02,6.195805162939604926e+00,-8.614869783682774340e+00,4.210264859684444616e+01,5.517778490164992888e-04
-3.890396872080199842e+01,4.627994377822612471e+00,1.454857407858766383e+00,1.755780478944190861e+02,4.997667881532984885e-02,6.245761978766032563e+00,-8.614869713382237393e+00,4.210264904331931035e+01,2.337701542791448261e-03
